Image_ID,Item_ID,Question,Answer,Image_Path
81djP9ojT2L,B07HPLK9YR,What is the sofa's primary material?,Leather,55/55d44f0f.jpg
71rs6zRJjLL,B081D8DC93,What is the color of the AmazonBasics Charcoal Grill?,Black,44/44bfe70d.jpg
91vW8DEk2VL,B015GK1AJI,Is this trail mix resealable?,Yes,d1/d146d2d0.jpg
71qywMb8GPL,B074MFDR45,What is the flavor of this electrolyte powder?,Raspberry,11/1176a3f0.jpg
81QFdaMNJ0L,B07T14Z9P2,Is this case compatible with the Micromax Canvas Xpress 2 E313?,Yes,83/83a54a39.jpg
81+WHdApklL,B079P882WG,Is this Solimo anticavity fluoride rinse alcohol-free?,Yes,94/943cc77c.jpg
61dqL107HfL,B07LB4PDMS,What is the color of the pet house?,Blue,08/08ce12e2.jpg
61msrEWGoQL,B0853XDZN8,What is the phone case's primary material?,Plastic,68/6853310d.jpg
61UHsyITdKL,B07X1XGC4Z,What color is the canvas?,White,c1/c1faba4d.jpg
71P60Sz39JL,B074VD6QL5,Is this a limited edition flavor?,Yes,e8/e862849c.jpg
810RuHJF8TL,B079WWYFM3,Is this broth fat-free?,Yes,aa/aa522e82.jpg
71BbPKf4xIL,B07TH3CC5J,Is this case for the Samsung Galaxy J7 Duo?,Yes,49/4921d0fa.jpg
61J8vyAV4fL,B00Q4O1WJY,What is the color of the charger?,White,b8/b8a61eaf.jpg
6138oKlo4sL,B083P9DYFF,What is the case material?,Silicon,4e/4e8b05c7.jpg
613lQk1WRKL,B002HEXKDQ,What color is the mattress pad?,White,83/83a7acad.jpg
81op5SDW1TL,B0757YL14D,Is this a remanufactured product?,Yes,5a/5a36e3ab.jpg
819MRJmi+uL,B077P58BFC,Are these Vitamin C tablets suitable for children?,Yes,bf/bf232865.jpg
81GBbgEe9hL,B0853X68L4,What is the design style of this phone case?,YinYang,2f/2f04b771.jpg
91-pkdN13sL,B07CSYPJ2N,Is this rug rectangular?,Yes,5d/5d0a7903.jpg
811capfpsvL,B07TF1F35M,Is this case slim?,Yes,49/49b1b22b.jpg
716Q2vTyMRL,B074MH7Q47,Is this snack bag gluten-free?,Yes,bb/bb3e6e0e.jpg
61gny+pXpoL,B01MR894HU,Is this a pack of 10 handles?,Yes,00/00d53e75.jpg
81qkXp-KmlL,B07BG59N25,Is the PS4 Pro compatible with this backpack?,Yes,37/3723335d.jpg
81DV6qB034L,B074F16RLD,What is the closure type of these sneakers?,SlipOn,9b/9b761994.jpg
712SGZCkg9L,B06XJBJC51,Is this olive oil extra virgin?,Yes,1f/1ff3fc08.jpg
61EVidV9rqL,B078ZM7XH3,Is this tea organic?,Yes,1c/1c567bee.jpg
818UtdDJsHL,B07G2MRF6M,What is the flavor of this protein powder?,Vanilla,42/42dd2ecc.jpg
71Fbs363s7L,B07TH329M8,Is the LG Stylus 2 case image precisely aligned?,Yes,66/66f3a68c.jpg
716-dvAIWeL,B01N7UG87T,What is the finish of this Amazon Basics wall plate?,Brass,36/369b231d.jpg
616LjEWv2LL,B081HP24WH,What is the print style of this phone case?,Abstract,0a/0a3e540a.jpg
61rPasB575L,B07ZL1ZYN8,What is the color of the bungee cords?,Red,d1/d13b57fb.jpg
71Hkt93p6mL,B018FCZBMG,Is the sheet music stand foldable for easy storage?,Yes,bb/bb84c07b.jpg
71YXEl4jYcL,B0853X685T,What is the design style of this phone case?,Multicolored,d8/d87e51cf.jpg
814tvdIApvL,B072MK2FGW,Is this a tripod?,No,2b/2b8cd282.jpg
61pJQ84OszL,B00JNC6VJ0,What is the gemstone featured in these earrings?,Aquamarine,7c/7c4a31cd.jpg
91zd1kT+VbL,B074JPJ3JD,Is there a side zipper?,Yes,37/3718e344.jpg
A1W9cRVuAOL,B075HCYJ6R,Is the frame included with the wall art print?,Yes,af/afb0e6e3.jpg
81Eemk0hxUL,B082MV5Y2W,What is the material of these heels?,Leather,a2/a22195f9.jpg
519VNg7pnOL,B071ZH8SQH,What type of bulb is this?,Headlight,43/430ec346.jpg
71WEoVMHlgL,B0749V8TD3,Does this blind require drilling for installation?,No,c7/c719b5a7.jpg
71J+jvB4seL,B07CTNTBGH,How many nail polishes are included?,Three,d2/d28f76ae.jpg
71BqswnQHwL,B07T1619WW,Is this case 3D printed?,Yes,12/12171ded.jpg
41sgqjYjYiL,B07H8TCPMY,What is the color of the Movian Atran TV stand?,White,a4/a426c10e.jpg
81B9SMHWy5L,B07254M111,What is the quantity of bulbs in the package?,Six,ba/bae1d1ab.jpg
913+7b+MFrL,B072PZVYG5,What is the ottoman's material?,Leather,d6/d6a5612b.jpg
512JxwxVGEL,B07GFS1QPL,Is assembly required?,No,a0/a0bf8a05.jpg
71mJ-6BpmSL,B07TCWTRDR,Is this case slim?,Yes,49/49b1b22b.jpg
71wFQGGrf1L,B07T36R9JW,Is this case slim?,Yes,2d/2d0ac56a.jpg
61EcUfG6gvL,B07QDS9BRP,What color are the shoes?,Black,aa/aaa177ae.jpg
A10-7SdFXTL,B075HXJ6Q9,What is the shape depicted in the Rivet painting?,Circle,86/86336b53.jpg
819RfGdiupL,B075T4VS99,Are these shoes made of genuine leather?,Yes,60/60c01710.jpg
A10yFgIGIgL,B075Z9NW3F,What is the shape of this rug?,Rectangular,6a/6af77d37.jpg
71P60Sz39JL,B074VD6QL5,Is this a limited edition flavor?,Yes,a5/a5a7f1ca.jpg
71BKl3izgxL,B07TG3NWJ1,Is this case compatible with a Samsung Galaxy Note 4?,Yes,2e/2ed93b40.jpg
71tW2l0LftL,B07TC4ZFSD,Is this case slim?,Yes,49/49b1b22b.jpg
71k5iUPFZkL,B076RPBGCW,What is the closure type of the sandal?,Buckle,ba/ba7fb40e.jpg
61m21-ypAEL,B07G38F2N9,What is the color of the AmazonBasics cat tree?,Beige,3c/3c132614.jpg
71Bz+4y4LRL,B01CFZI0GI,Is this ring a size 6?,Yes,24/24c40f61.jpg
81A5nV4ZLQL,B07Z9CYX1S,Is the artwork a painting?,No,28/285c2876.jpg
71NZ9I1MbML,B06XGFCS8W,What is the shoe's color?,Black,78/781c396d.jpg
51M39MBAwDL,B072MQXMKM,Is this coffee USDA Organic?,Yes,20/20533b83.jpg
71hcAczTTzL,B07CNV92Q8,Are the bristles on these toothbrushes soft?,Yes,1d/1d7a091c.jpg
71qKrZGdS4L,B07PBYR5BG,Is this a mattress cover?,Yes,71/71b92d03.jpg
811ISeXqTOL,B07Z8F4CFS,What is the color of the loafers?,Grey,c0/c0d81c2c.jpg
712MnjoyklL,B07PDKPBYM,What is the color of the shoe?,Black,cf/cfbdad19.jpg
81wu5Vbrr1L,B07CWQQPTG,What is the number of pieces in this luggage set?,Two,96/9613d670.jpg
81ZDnFMj8mL,B07TB559QD,Is this case compatible with a Samsung Galaxy J2 (2016)?,Yes,49/49b1b22b.jpg
71BfhQIiBLL,B071WK8QFY,Are these sneakers machine washable?,No,1b/1b11bede.jpg
718jyqNYrjL,B0779CZZQ5,Is this nicotine gum ice mint flavored?,Yes,a0/a0a1c5b4.jpg
51TilJ04n4L,B07V1N7W2V,Is this product fragrance-free?,Yes,cc/cc59d198.jpg
61bZkYvXCPL,B072V7N7V9,Is this a suede flat?,Yes,b9/b9e23028.jpg
81kB8wFF2XL,B07T14Z8ND,Is this a slim case?,Yes,66/66f3a68c.jpg
81ewTC6UqZL,B07T6W5SKD,Is this case slim?,Yes,06/061f67e1.jpg
81qkXp-KmlL,B07BG59N25,Is this backpack waterproof?,Yes,37/3723335d.jpg
81-hbo24rBL,B07TG4CTK9,Is this case hard?,Yes,66/66f3a68c.jpg
71kzHlG5PVL,B07BWL4C2F,Is the sectional sofa's assembly described as flatpack?,No,86/866e3fd0.jpg
91C8D7aB-aL,B01DFDQ764,What is the color of the curtains?,Beige,8b/8b75fc85.jpg
51BE3atFYiL,B083V9RS3B,What is the color of the trash bags?,White,b7/b7a6d4cd.jpg
71Mp5v67qnL,B07TD3QGLZ,Is the case's print a smooth finish or raised texture?,Smooth,03/03e06ddf.jpg
81Fz3x+lNlL,B07B4SMRBS,Is this rug a flatweave?,Yes,4a/4acc6dca.jpg
81YI+hxOCFL,B07TBV6TTK,Is this a slim case?,Yes,49/49b1b22b.jpg
51cZso-JgqL,B07XS5M5VW,What is the cable's color?,Black,14/14c25d37.jpg
6115aUrt-EL,B00FXW73R8,Is this ring platinum?,Yes,c0/c0fc7ece.jpg
71zBsnZBl4L,B07TC5V4Q9,Is this a slim case?,Yes,66/66f3a68c.jpg
71f+rYSGUoL,B072Y2BXW4,Are these boots made of velvet?,Yes,80/807f428f.jpg
71ZtBt7YjBL,B0813HP9SB,What is the color of the sandals?,Beige,84/84054e59.jpg
71kdU70adQL,B07J5HM9RB,What is the finish of this door handle?,Brass,47/47a26808.jpg
81J5VG2NZ7L,B077BY6YWN,What iPhone model is this case for?,7,55/55f9562f.jpg
71qdoMd358L,B07TH38333,Is this case compatible with the Gionee Marathon M5 Lite?,Yes,25/2521b117.jpg
71f+rYSGUoL,B072Y2BXW4,Are these boots made of velvet?,Yes,31/319ba1ae.jpg
41QwrBhi8tL,B082DP5M9X,What is the case's transparency?,Transparent,97/97e4e26f.jpg
712MnjoyklL,B07PDKPBYM,What is the color of the shoe?,Black,a2/a27d24d4.jpg
514a4zMNRdL,B07PDR4ZM2,Is this duvet cover set reversible?,Yes,e2/e2936996.jpg
8158r7We4jL,B074VBLLCS,Is this ginger organic?,Yes,56/56a74f5a.jpg
81pGippKLpL,B07QSKG5S5,What is the phone model compatibility?,Redmi,08/08d889ed.jpg
71NXGkEgDyL,B07TC4PLHP,Is the corn design printed directly onto the case?,Yes,66/66f3a68c.jpg
71TLj2+Fb6L,B0853N8T7M,What is the upholstery material of the Rivet Rione chair?,Leather,0a/0a9abbc4.jpg
61Y1FsSb7OL,B081HNMXQ2,What is the phone case material?,Plastic,d8/d89025e7.jpg
71WdBhYdpnL,B08511PQYW,What is the design style of this phone case?,Rangoli,27/27b53b08.jpg
81urWXb6iBL,B074XXNDJT,Is this apple juice from concentrate?,Yes,2c/2c025ae0.jpg
71e+FxV3jkL,B08511J2JD,What is the case's design style?,Printed,d8/d87e51cf.jpg
71D8iO6WpEL,B07TC5F68X,Is this case hard?,Yes,86/86811be6.jpg
61VMELWlucL,B071FJSQSK,Are these shoes suede?,Yes,48/48e4e639.jpg
61UrxEtAyaL,B01BDA170M,Are these earrings made of sterling silver?,Yes,24/24b453e8.jpg
91JV9n6r0LL,B074MH432L,Is the carrying case included with this socket set?,Yes,bb/bbadbadf.jpg
81SV-DEd4kL,B00ME4O092,Does this boot have a full-length zipper?,No,3f/3f0fe264.jpg
61+woWTqkwL,B0854GK7NN,What is the primary material of this phone case?,Silicon,2f/2f357c87.jpg
61DJt4Nc6YL,B07TCWS3D1,Is the Apple logo visible through the case?,Yes,36/36eeeed0.jpg
A1vlC7u8PhL,B07SZ44GL6,Is this throw blanket machine washable?,Yes,0a/0ab1d2f6.jpg
71sRNdpNrCL,B082DPXR37,What is the finish of the wall sconce's metal base?,Bronze,b5/b5f44a28.jpg
81hj4EPk+5L,B07NRRGV7Q,What is the product's flavor?,Smoked,ba/badcbf45.jpg
81M-5Yju4zL,B085695JZ3,What is the design of the phone case?,Marble,d8/d87e51cf.jpg
41asTGw1NOL,B083PB6N5F,What is the case's color?,Gold,e1/e1c3c406.jpg
71aPqwwhZuL,B015I37A9W,What is the cable length?,Six,d6/d6587eae.jpg
61bZkYvXCPL,B072V7N7V9,Is this a suede flat?,Yes,66/660c8cc0.jpg
716nmTyksbL,B07T1ZMFRQ,Is this case slim?,Yes,66/66f3a68c.jpg
81qkXp-KmlL,B07BG59N25,Is this backpack waterproof?,Yes,24/242ff3f3.jpg
61+woWTqkwL,B0854774YP,What is the phone case's print style?,Butterflies,85/85192c70.jpg
71+Xly-LV4L,B07HPTFK9Y,What is the sofa's color?,Grey,79/79b26788.jpg
51X9Q9BKPQL,B07X48PKPZ,What is the color of the file folders?,Manila,0a/0a0a2524.jpg
61oWyzeaebL,B074J6X7F4,Are artificial colors present in these antacid tablets?,Yes,db/dbb9615c.jpg
51n7ZxBLLDL,B07GDWYYVC,What is the style of this door lever?,Privacy,dc/dce9a1eb.jpg
51ajqjMk6hL,B01M4J1DDP,Does this hub require additional power adapters?,No,8d/8d68c289.jpg
71f+rYSGUoL,B072Y1HBSC,Are these boots made of velvet?,Yes,14/14582e00.jpg
51kui+JX-fL,B01JG8EIY0,What is the bed size?,Queen,b3/b35b71a5.jpg
719r+JWV6fL,B07DW5LBJV,What is the number of shelves?,Three,13/13127a54.jpg
71qyi42IJkL,B0746MHV7W,Are these slippers suitable for outdoor wear?,Yes,7e/7e2d6d7a.jpg
71KGx6i9O7L,B07SZ21Q4T,What color is the hat?,Black,98/9813d743.jpg
71eqLAd9jKL,B073P39KQP,Does this lamp include lightbulbs?,Yes,68/6829cf74.jpg
51StPCWRyEL,B081HMPF9N,What is the phone case's primary material?,Plastic,6b/6bb6baf8.jpg
612SiLTE18L,B00E7NQVS6,What is the color of the placemats?,Ivory,99/99abee3c.jpg
81op5SDW1TL,B0757YL14D,Are these ink cartridges compatible with my HP Deskjet 5150 printer?,Yes,5b/5bd2738a.jpg
71V4-JALSSL,B07TG45SSN,Is this case 3D printed?,Yes,49/49b1b22b.jpg
71brBkoT5BL,B07TBV3P3H,Is this case hard?,Yes,66/66f3a68c.jpg
71Xs99v9mjL,B07T6T7JCZ,Is the image on the case a high-resolution print?,Yes,49/49b1b22b.jpg
81BAHj7mZ3L,B07913KVW3,What is the color of the shoes?,Blue,44/4438c6cd.jpg
91my-tu8UsL,B01N5UR3ZB,Is the heel on this sandal a true block heel?,Yes,95/95d36ce8.jpg
71-BbElHaYL,B07TH3T9GQ,Is this case for a Huawei G8?,Yes,66/66f3a68c.jpg
81b-zP6y6uL,B07BQ24ZYH,Is this detergent suitable for sensitive skin?,Yes,00/00686730.jpg
71VNVKZQ0zL,B07TG4VTM8,Is this Oppo F1 Plus phone case made of real wood?,Yes,49/49b1b22b.jpg
91+-ZH-CGzL,B074M992K3,Are these waffles low-fat?,Yes,2e/2e8a733f.jpg
817WAinJlvL,B076WYK8F1,Remanufactured?,Yes,8b/8b930e15.jpg
91xzijerDcL,B008YRJRWS,Is assembly required?,No,54/548b5daf.jpg
811cL7bgOVL,B07414HJB6,Is this product vegan?,Yes,b8/b84925a4.jpg
61aK8BQPYEL,B081HNG1MW,What is the phone case's design style?,Printed,a7/a7cae29b.jpg
716rDO7QvgL,B0853X9WJ2,What is the design style of the phone case?,Artistic,d8/d87e51cf.jpg
81mWFjPw4SL,B07T435KCK,Are these running shoes made with a mesh upper?,Yes,d9/d96ea240.jpg
61TYKHlC+LL,B08563GK6C,What is the design featured on this phone case?,Monogram,75/75a73560.jpg
71objFyTkEL,B00D2VUOU0,Is this Ravenna sofa cover waterproof?,Yes,1e/1ec06839.jpg
71Bw1NeanAL,B07TRG39HR,Is this case 3D printed?,Yes,49/49b1b22b.jpg
71-xTjZP9oL,B07KG4C5M8,What is the color of the blind?,White,9c/9c9ad108.jpg
810rUbrZyyL,B0853XFNQX,What is the case's design style?,Glittery,d8/d87e51cf.jpg
61KDiuTgbPL,B07TG3FL4Z,Is this a slim case?,Yes,08/087bc597.jpg
81U60HWvKQL,B07TG4VTWZ,Is this a slim case?,Yes,66/66f3a68c.jpg
61M73+H74pL,B078GVYVLC,What color are the sandals?,Black,75/75b43a0b.jpg
819XWZQQ8WL,B01H2AYSHQ,Is this cayenne pepper organic?,Yes,d5/d5e48518.jpg
61Hnia--z3L,B07649QCS8,Are these sunglasses prescription-ready?,Yes,59/59c0a2b9.jpg
71sSrh5BL4L,B07TD9KW6X,Is the beetroot design printed directly onto the case?,Yes,03/03c8bf63.jpg
71082uShNFL,B07TH37582,Is this case slim?,Yes,49/49b1b22b.jpg
81zMstJ7M0L,B083NFXYQS,What is the brand of this muesli?,Solimo,97/9736a034.jpg
817WAinJlvL,B076WYK8F1,Remanufactured?,Yes,91/9198917c.jpg
71i5Jf6XAaL,B07BFR3XTR,Is this product vegan?,Yes,5a/5a868169.jpg
61CL8pgrJSL,B0788FT982,What is the sandal's heel type?,Flat,66/667921da.jpg
81Fz3x+lNlL,B07B4SMRBS,Is this rug machine washable?,No,2b/2b6f507e.jpg
71Pbh0DPXTL,B07GNGHTBK,What is the shade's shape?,Drum,cf/cf14fe2c.jpg
71Mp5v67qnL,B07TD3QGLZ,Is the case's print a smooth finish or raised texture?,Smooth,da/da31326e.jpg
31SkolLRXXL,B003S9W4Y0,Is this a Queen-size sheet set?,Yes,8c/8cc05393.jpg
71MFp50eLDL,B01DK906WE,What is the bag's material?,Leather,72/729f67f3.jpg
91FSEWsaEsL,B0757NMPNZ,Is this framed?,Yes,6f/6fe112ec.jpg
914kgbgR7VL,B075Z1VKKX,Is this nightstand easy to assemble?,Yes,bd/bdc5dff2.jpg
71082uShNFL,B07TH37582,Is this phone case compatible with a Huawei G8?,Yes,49/49b1b22b.jpg
61jjpyV69vL,B07255V34N,Are these boots made of leather?,No,28/28db8d38.jpg
81W4G60iXgL,B013R5TCYY,Is the carafe dishwasher safe?,No,3f/3fe039f5.jpg
71FSX2V5QrL,B07TH2ZG68,Is this case slim?,Yes,77/77c95574.jpg
61SJcRkDd+L,B01GPY6T7M,Are these earrings leverback style?,Yes,4a/4a9d2993.jpg
71cF5vsko2L,B07T5W14HV,Is this phone case compatible with a Micromax Canvas Nitro 2 E311?,Yes,49/49b1b22b.jpg
71az-K9HK0L,B0853WV761,What is the design featured on this phone case?,Butterflies,ba/ba60ed6e.jpg
71c-hniFPXL,B06X3QQQ9P,Is the boot's lining made of leather?,Yes,60/60a2a569.jpg
61jcKq07akL,B07QWZC1W2,Is assembly required?,No,aa/aa8af62f.jpg
61ax5CulfOL,B01MYEYBHI,What color are the shoes?,Burgundy,7f/7f24b864.jpg
91ji2u2wYSL,B0757NH8MS,Is the canvas print framed?,No,85/85776afe.jpg
81J8yjhNpTL,B00NW6VT9A,Is the metal of these earrings rose gold?,Yes,ae/ae97b277.jpg
A1vohfMPqRL,B07D82H76L,What is the color of the safe?,Black,b1/b17a6246.jpg
81jZydbkiML,B075M8YKKC,Is this organic?,Yes,55/5536cd61.jpg
71w29SzrRFL,B07TH3BQLV,Is this case 3D printed?,Yes,49/49b1b22b.jpg
81hAIXq-TEL,B08569L691,What is the primary material of this phone case?,Silicon,bb/bbc08baf.jpg
71IvVUSafgL,B084TC74GJ,What is the primary material of the upper shoe?,Polyester,8a/8ac5e839.jpg
61Nn6LZKI3L,B06X413BZX,Is this a USB 3.0 cable?,No,44/44ddea05.jpg
71yjk4M3ZPL,B07T267QC6,Is this case compatible with the HTC Desire 728G?,Yes,ba/baf48498.jpg
71xlLuBO8wL,B07T947DN5,Is this phone case compatible with the Huawei Honor 5c?,Yes,66/66f3a68c.jpg
61tIox+nwgL,B081HN4FB3,What is the design style of this phone case?,Ornate,7e/7e521c90.jpg
71z8IDDdQmL,B07656DR1J,Is this olive oil vegan?,Yes,be/bef67d6a.jpg
718lLDBdobL,B07KS2VRKF,What is the color of the curtains?,Svart,0a/0a6ec85d.jpg
71WSDK-J2ZL,B078ZM5KB7,Is this Allegro Vanilla Rooibos tea caffeine-free?,Yes,2c/2cceb5a5.jpg
91GVX3vxotL,B0812BVZ72,What is the material of the find. Desert Boots?,Suede,43/43c0cc9d.jpg
71i6F39ac+L,B07895WRNR,What is the toe shape of the 206 Collective Laila Sling Back Dress Pump?,Pointed,99/99441161.jpg
61aMpPdEdRL,B07PGP2Z68,What is the connector type?,LC,34/3400d4f4.jpg
71dCr-Ay5CL,B071LDM8NL,Is professional installation recommended for this pendant light?,Yes,a5/a5fa630f.jpg
81Z0gkKjoFL,B0853XHPMS,What is the phone case's primary material?,Silicone,2f/2f357c87.jpg
81LPAh4FGAL,B07TG4TJB9,Is this case slim?,Yes,49/49b1b22b.jpg
61SeUqm3c1L,B07XYC5NLF,What is the case material?,Plastic,66/66f3a68c.jpg
711aw6cqOgL,B07T33ZPG3,Is this case hard?,Yes,66/66f3a68c.jpg
51TACPHFKsL,B083VB5484,What color are the Solimo multipurpose trash bags?,Black,bc/bce4bbf7.jpg
61rpUeQfFIL,B07T8PZ2ND,"Is the ""1"" design element actually raised from the surface?",Yes,c2/c29c88cc.jpg
71BNMl8-IZL,B07TF1G71K,Is this case compatible with the Asus Zenfone Max Pro M1 ZB601KL?,Yes,90/90a61d73.jpg
819KUhMbmaL,B074MHPDKZ,Is this Flu Ease product drowsy?,No,43/43025d22.jpg
714Dl701gEL,B079V1WMBB,Are these shoes made of leather?,No,60/602c6918.jpg
81uZgK-UhKL,B07KTB8BBV,What is the scent of this cleaner?,Floral,aa/aa4d2de7.jpg
91F0J66PmoL,B073P5L2TG,What is the material of this wall art?,Wood,41/419eed0f.jpg
81Zn0jl4aFL,B07TG4K2H8,Is this phone case compatible with the Micromax Canvas Sliver 5 Q450?,Yes,66/66f3a68c.jpg
81vp+RIx+SL,B07TCWSQTQ,Is the case precisely cut to access all ports and buttons on my LG Stylus 2?,Yes,84/84b9227f.jpg
51M39MBAwDL,B072MQXMKM,Is this coffee USDA Organic?,Yes,d9/d980b144.jpg
91j3pAhJ26L,B075X4HZS7,Is the chair's cushion removable?,Yes,97/974eea42.jpg
61fznbcFb-L,B07TF1CPX6,Is this case compatible with the InFocus M2 phone?,Yes,47/47389caf.jpg
71Tct+YYnjL,B0853WGHNK,What is the phone case's design style?,Neon,36/36cae1bf.jpg
71SC71KVYdL,B07TF1CFYY,Is this a slim case?,Yes,37/37ef7b42.jpg
71gQz5hLbBL,B07TG4FJ3S,Is this case compatible with the Micromax Canvas Pace 4G Q416?,Yes,66/66f3a68c.jpg
61Nn6LZKI3L,B06X413BZX,What color is the cable?,White,76/76d2728d.jpg
61fDlUFSUhL,B0813JH5M5,What is the heel style of these sandals?,Block,54/54c7148c.jpg
61EUJ4GgtvL,B00XNMWZK0,Is this a 62mm UV filter?,Yes,b6/b612f5f2.jpg
911jqy7Ft2L,B00IAGZ3VC,Is this coverlet reversible?,Yes,17/17ef5ed1.jpg
71Qx3UDNXVL,B07TN1ZT1N,What color is the bean bag chair?,Black,dc/dcf3e4bf.jpg
81uhxnR5mYL,B07SZYWQ4K,Is this case hard or soft?,Hard,2d/2dd2100e.jpg
61vz-jIUUsL,B07TG38J1Q,Is this case slim?,Yes,66/66f3a68c.jpg
71zIV-qxbQL,B07VSTTSSC,What is the color of the Movian Galga footstool?,Lightgrey,cb/cb4c3510.jpg
61HPjkfCAbL,B07TH32B79,Is this case compatible with a Xiaomi Mi3 phone?,Yes,25/25078f26.jpg
61KZ+TsFWNL,B07DVSWVRC,What is the color of the cabinet?,Gray,11/11060e74.jpg
71i46FlGZgL,B07TG3TVVD,Is this phone case compatible with the HTC One M8?,Yes,49/49b1b22b.jpg
71OswC5aRzL,B07TB5485Z,Is this case hard?,Yes,66/66f3a68c.jpg
61xyYj41C1L,B07W93PRMY,What color are the shoes?,Black,43/435a1ccf.jpg
81JqxJQOXsL,B07TG4VLFG,Is this case a hard case?,Yes,66/66f3a68c.jpg
91F0J66PmoL,B073P5L2TG,Is mounting hardware included?,No,41/419eed0f.jpg
91OPPUR3xnL,B07D1KPQQH,Is this beanie one-size-fits-all?,Yes,b5/b5331388.jpg
81PATaeMsVL,B07TF7PP88,Is this a slim case?,Yes,49/49b1b22b.jpg
A1I8Mr3lP8L,B072F5L8LM,Is the zipper on this cushion storage bag a single or double zipper?,Double,42/42c19316.jpg
719IVobRjJL,B07QGWM3CY,What is the chairs' color?,Black,1e/1e6b74e8.jpg
41G53jD0T-L,B01M8I8KMH,Is this USB hub compatible with macOS?,Yes,d9/d91e9beb.jpg
71IvVUSafgL,B084TC74GJ,What is the primary material of the upper shoe?,Polyester,ab/abb67b04.jpg
71b8yXcfaWL,B0812BR27V,What is the material of the upper of these boat shoes?,Suede,76/7687681b.jpg
61jjpyV69vL,B07255V34N,Are these boots made of leather?,No,92/92dbe37a.jpg
81Dodl0a1yL,B0748R3BHM,Are these slippers suitable for outdoor wear?,Yes,7c/7cc9ae49.jpg
81OjWOwy7jL,B074MH6GPC,Are there 100 capsules in this bottle?,Yes,b5/b5362bc4.jpg
81OjF4+RiiL,B01JY95Y7G,Is this conditioner grapefruit-scented?,Yes,07/07a5fe1b.jpg
6198dAgRnJL,B07NR2M28Y,What is the chair's primary material?,Polyurethane,42/42f99ebb.jpg
81LPAh4FGAL,B07TG4TJB9,Is this case slim?,Yes,66/66f3a68c.jpg
61V6VSPVOZL,B07TF1C6VW,Is this case slim?,Yes,66/66f3a68c.jpg
81bZw6LZDDL,B07374SBFM,Is the lampshade included with this table lamp?,Yes,61/61966136.jpg
611Z3SWX3nL,B07C81V4QC,Is the fruit infuser basket dishwasher safe?,No,00/0038c0aa.jpg
71OkSKvihvL,B07TG4V7HG,Is the Motorola Moto G4 Plus logo visible through the case?,Yes,2b/2ba1277b.jpg
71eqLAd9jKL,B073P39KQP,How many arms does this lamp have?,Three,21/21239577.jpg
71DjznAa-aL,B01ASW4122,Is the cover waterproof?,Yes,7f/7f6e79b7.jpg
91ey2aSsb7L,B07CL2RV1H,Are these boots completely waterproof?,No,b3/b32dbe6f.jpg
71akQeXXomL,B07GSV9D7G,Is this a single refill?,No,56/56bce42f.jpg
51kui+JX-fL,B01JG8EIY0,Does this airbed include a built-in pump?,Yes,bd/bd242cef.jpg
61pTG-42sdL,B07TF1F23D,Is this case compatible with a Sony Xperia L2?,Yes,43/43a00dc0.jpg
81sZplikWHL,B07TG3R5G5,Is the Motorola Moto G4 Plus logo visible through the case?,Yes,66/66f3a68c.jpg
71Bokp9VrsL,B07TC5TPJR,Is the image on the case a high-resolution print?,Yes,97/9727712e.jpg
71l3YjWUPfL,B07WD8LYK3,Is this shoe a slip-on?,Yes,c1/c105f22e.jpg
713ojdTaKvL,B076YPRTKF,Is the included power adapter 12V/3A?,Yes,5b/5b5dc660.jpg
71VzDm1Y+IL,B07TG3B5Q7,Is this Vivo Y66 phone case made of plastic or glass?,Glass,66/66f3a68c.jpg
613R9v6NRjL,B08569JHYD,What is the primary material of this phone case?,Silicon,2f/2f357c87.jpg
81ewTC6UqZL,B07T6W5SKD,Is the wood grain pattern actually engraved onto the case?,Yes,06/061f67e1.jpg
71NH8OxXfcL,B07JKWYWCR,What is the quantity of the Presto! Laundry Detergent Liquid?,1L,e6/e655d081.jpg
61MNdS0snDL,B083P7MQPP,What is the primary material of this phone case?,Silicone,bc/bc3d880e.jpg
71f+rYSGUoL,B072Y1HBSC,What is the heel height of the boot in inches?,2,14/14582e00.jpg
81sWBeUni0L,B07VXFYCBV,What is the color of the binders?,Black,1c/1c542e8c.jpg
71T6YtLgXUL,B082PM2KBB,What is the upper material of this sandal?,Leather,a5/a5dae80a.jpg
71ewwrgzGxL,B07BK5NVPX,Is this tote bag machine washable?,Yes,51/5107a29c.jpg
51Iku6LFIKL,B06XSRBYNN,Is this adapter reversible?,No,d2/d28b0e06.jpg
81eoU11i1jL,B07TRVQDMY,Is this case 3D printed?,Yes,ae/ae7bc066.jpg
61Vs8jfBkjL,B07T9TNCSV,Is the case compatible with the Oppo A5 phone?,Yes,c9/c9099bda.jpg
711438viFnL,B07TBV4WN4,Is this phone case compatible with the Asus Zenfone Max M1 ZB555KL?,Yes,0e/0e7c4cda.jpg
71uFUyY9BSL,B07TBV4DYP,Is this case slim?,Yes,49/49b1b22b.jpg
713Z1bNq-nL,B07T7ZZD11,Is the printed image on this Lenovo K5 Note phone case glossy or matte?,Matte,66/66f3a68c.jpg
61rPasB575L,B07ZL1ZYN8,What is the material of these bungee cords?,Rubber,d1/d13b57fb.jpg
71yU02KpBbL,B07TF19QHB,Is this case slim?,Yes,66/66f3a68c.jpg
